practice_state,zip5,provider_count,unique_taxonomies,avg_provider_enum_year,recent_provider_growth
CA,92113,1,0,2026.0,1.0
CA,92114,3,0,2024.3333333333333,2.0
CA,92115,1,0,2026.0,1.0
CA,92116,1,0,2026.0,1.0
CA,92117,6,1,2022.1666666666667,5.0
CA,92118,2,0,2025.5,2.0
CA,92119,2,0,2024.0,1.0
CA,92120,5,1,2020.2,3.0
CA,92121,5,1,2024.0,3.0
CA,92122,2,1,2022.5,1.0
CA,92123,15,1,2020.8,8.0
CA,92126,4,1,2025.5,4.0
CA,92127,2,0,2026.0,2.0
CA,92128,7,1,2024.2857142857142,5.0
CA,92129,2,0,2016.0,1.0
CA,92130,3,1,2019.3333333333333,2.0
CA,92131,3,1,2025.0,3.0
CA,92134,21,0,2024.8095238095239,19.0
CA,92136,2,0,2015.5,1.0
CA,92138,1,0,2007.0,0.0
CA,92154,3,0,2018.0,1.0
CA,92161,1,0,2023.0,1.0
CA,92171,2,0,2022.5,1.0
CA,92173,1,0,2026.0,1.0
CA,92201,15,2,2019.6,7.0
CA,92211,3,1,2019.6666666666667,2.0
CA,92220,2,1,2026.0,2.0
CA,92223,1,0,2020.0,0.0
CA,92225,3,0,2021.0,1.0
CA,92231,2,1,2026.0,2.0
CA,92234,3,0,2010.6666666666667,0.0
CA,92240,3,0,2025.0,3.0
CA,92243,3,0,2022.3333333333333,2.0
CA,92260,7,1,2018.4285714285713,4.0
CA,92262,3,0,2025.3333333333333,3.0
CA,92264,5,0,2024.2,4.0
CA,92270,17,0,2013.0,3.0
CA,92276,2,0,2026.0,2.0
CA,92277,1,1,2025.0,1.0
CA,92278,1,0,2023.0,1.0
CA,92284,2,0,2018.0,1.0
CA,92307,10,1,2024.9,8.0
CA,92308,10,0,2023.4,8.0
CA,92310,1,0,2010.0,0.0
CA,92311,2,0,2025.5,2.0
CA,92313,1,0,2026.0,1.0
CA,92314,1,0,2026.0,1.0
CA,92316,1,0,2025.0,1.0
CA,92324,7,0,2020.4285714285713,2.0
CA,92335,3,0,2024.3333333333333,2.0
CA,92336,2,1,2026.0,2.0
CA,92345,3,1,2022.6666666666667,2.0
CA,92346,1,0,2026.0,1.0
CA,92350,4,0,2025.0,4.0
CA,92352,2,0,2026.0,2.0
CA,92354,9,1,2020.2222222222222,4.0
CA,92357,1,0,2022.0,0.0
CA,92363,1,0,2021.0,0.0
CA,92369,1,0,2026.0,1.0
CA,92373,7,1,2022.2857142857142,5.0
CA,92374,2,0,2026.0,2.0
CA,92376,4,1,2020.25,2.0
CA,92377,2,0,2026.0,2.0
CA,92392,8,1,2023.375,6.0
CA,92394,2,0,2026.0,2.0
CA,92395,29,1,2019.7241379310344,15.0
CA,92399,2,1,2026.0,2.0
CA,92401,2,0,2021.5,1.0
CA,92402,1,0,2026.0,1.0
CA,92404,8,0,2015.375,2.0
CA,92405,3,2,2024.6666666666667,2.0
CA,92407,4,0,2026.0,4.0
CA,92408,3,1,2026.0,3.0
CA,92411,1,0,2026.0,1.0
CA,92415,1,1,2018.0,0.0
CA,92501,16,1,2025.5,15.0
CA,92503,9,1,2024.5555555555557,8.0
CA,92504,3,0,2026.0,3.0
CA,92505,3,0,2023.3333333333333,2.0
CA,92506,20,1,2022.75,14.0
CA,92507,37,1,2025.0,34.0
CA,92508,3,1,2020.3333333333333,2.0
CA,92509,6,1,2025.1666666666667,5.0
CA,92518,1,0,2026.0,1.0
CA,92543,5,0,2021.8,2.0
CA,92544,3,1,2026.0,3.0
CA,92549,1,0,2026.0,1.0
CA,92551,1,0,2026.0,1.0
CA,92552,1,0,2022.0,0.0
CA,92553,11,1,2023.8181818181818,8.0
CA,92555,2,0,2026.0,2.0
CA,92562,6,0,2020.6666666666667,3.0
CA,92563,7,1,2020.857142857143,3.0
CA,92567,1,0,2026.0,1.0
CA,92570,2,1,2024.0,1.0
CA,92571,8,1,2020.75,5.0
CA,92582,1,1,2026.0,1.0
CA,92583,15,1,2014.5333333333333,2.0
CA,92585,1,0,2022.0,0.0
CA,92586,1,0,2026.0,1.0
CA,92587,1,0,2026.0,1.0
CA,92590,7,2,2020.7142857142858,5.0
CA,92591,8,0,2024.375,6.0
CA,92592,5,0,2023.8,4.0
CA,92595,2,0,2025.5,2.0
CA,92596,1,0,2019.0,0.0
CA,92602,1,1,2026.0,1.0
CA,92604,3,1,2019.0,2.0
CA,92606,2,0,2026.0,2.0
CA,92612,8,2,2022.75,6.0
CA,92614,12,1,2017.3333333333333,4.0
CA,92617,1,1,2019.0,0.0
CA,92618,6,1,2021.5,4.0
CA,92620,3,1,2024.6666666666667,2.0
CA,92624,2,0,2023.5,1.0
CA,92626,16,1,2022.375,13.0
CA,92627,7,1,2021.5714285714287,5.0
CA,92629,1,0,2022.0,0.0
CA,92630,10,1,2026.0,10.0
CA,92646,3,2,2023.0,2.0
CA,92647,6,0,2022.8333333333333,4.0
CA,92648,3,1,2018.6666666666667,2.0
CA,92649,2,1,2025.5,2.0
CA,92651,2,1,2024.5,2.0
CA,92653,6,1,2022.3333333333333,5.0
CA,92656,7,2,2020.2857142857142,3.0
CA,92660,16,2,2023.0,11.0
CA,92663,4,0,2024.0,3.0
CA,92672,2,0,2026.0,2.0
CA,92673,1,0,2026.0,1.0
CA,92675,3,0,2020.3333333333333,2.0
CA,92677,1,0,2015.0,0.0
CA,92683,9,1,2020.3333333333333,6.0
CA,92688,1,0,2026.0,1.0
CA,92691,5,0,2016.4,2.0
CA,92692,1,0,2026.0,1.0
CA,92694,1,0,2023.0,1.0
CA,92697,1,0,2022.0,0.0
CA,92701,6,0,2018.0,3.0
CA,92703,3,0,2021.6666666666667,2.0
CA,92704,5,0,2025.2,5.0
CA,92705,15,1,2019.6666666666667,7.0
CA,92707,2,1,2016.5,1.0
CA,92708,10,1,2017.5,4.0
CA,92780,9,2,2021.3333333333333,4.0
CA,92782,1,0,2026.0,1.0
CA,92801,8,1,2023.125,6.0
CA,92804,4,1,2023.0,3.0
CA,92805,4,0,2017.75,1.0
CA,92806,2,0,2021.5,1.0
CA,92807,13,1,2026.0,13.0
CA,92821,3,1,2026.0,3.0
CA,92831,2,1,2026.0,2.0
CA,92832,6,1,2024.6666666666667,5.0
CA,92835,5,0,2018.2,2.0
CA,92840,15,0,2024.4,11.0
CA,92843,1,0,2019.0,0.0
CA,92865,13,1,2023.1538461538462,10.0
CA,92866,1,0,2018.0,0.0
CA,92868,47,1,2023.2978723404256,34.0
CA,92870,3,0,2015.3333333333333,1.0
CA,92878,3,0,2023.3333333333333,2.0
CA,92879,7,1,2023.0,6.0
CA,92881,2,0,2026.0,2.0
CA,92882,4,1,2023.25,3.0
CA,92883,1,1,2026.0,1.0
CA,92886,2,1,2025.5,2.0
CA,93001,2,1,2026.0,2.0
CA,93003,17,1,2016.5294117647059,6.0
CA,93004,1,0,2026.0,1.0
CA,93006,1,0,2025.0,1.0
CA,93010,8,0,2023.25,7.0
CA,93012,3,1,2026.0,3.0
CA,93015,2,0,2015.5,1.0
CA,93021,3,0,2025.0,2.0
CA,93022,1,1,2026.0,1.0
CA,93030,25,1,2024.36,21.0
CA,93031,1,0,2021.0,0.0
CA,93033,6,0,2024.5,5.0
CA,93035,4,0,2024.0,3.0
CA,93036,9,1,2025.0,7.0
CA,93063,3,0,2026.0,3.0
CA,93065,7,2,2025.0,6.0
CA,93101,4,1,2025.25,3.0
CA,93103,6,1,2024.3333333333333,5.0
CA,93105,8,1,2018.625,5.0
CA,93111,1,0,2026.0,1.0
CA,93117,2,0,2021.0,1.0
CA,93210,5,0,2019.4,3.0
CA,93215,1,0,2022.0,0.0
CA,93223,1,0,2026.0,1.0
CA,93230,7,1,2022.0,5.0
CA,93246,1,0,2006.0,0.0
CA,93247,2,0,2026.0,2.0
CA,93257,5,1,2025.8,5.0
CA,93263,1,1,2026.0,1.0
CA,93274,3,1,2023.3333333333333,2.0
CA,93277,6,1,2025.5,6.0
CA,93280,2,2,2021.5,1.0
CA,93286,1,0,2026.0,1.0
CA,93291,6,1,2023.1666666666667,4.0
CA,93292,4,1,2024.0,3.0
CA,93301,11,2,2020.8181818181818,7.0
CA,93304,4,0,2023.75,3.0
CA,93305,3,1,2015.3333333333333,1.0
CA,93306,7,1,2021.5714285714287,5.0
CA,93307,3,0,2024.6666666666667,2.0
CA,93308,3,0,2019.6666666666667,2.0
CA,93309,19,1,2023.6315789473683,15.0
CA,93311,3,1,2018.6666666666667,2.0
CA,93312,4,1,2025.75,4.0
CA,93313,2,0,2023.5,1.0
CA,93314,2,1,2026.0,2.0
CA,93389,1,1,2022.0,0.0
CA,93401,11,1,2020.090909090909,4.0
CA,93402,1,1,2026.0,1.0
CA,93405,3,2,2024.6666666666667,3.0
CA,93420,1,1,2026.0,1.0
CA,93422,5,0,2023.8,3.0
CA,93442,1,0,2007.0,0.0
CA,93446,3,0,2012.6666666666667,1.0
CA,93449,2,0,2020.5,1.0
CA,93454,8,1,2016.125,2.0
CA,93463,1,0,2022.0,0.0
CA,93510,1,0,2015.0,0.0
CA,93514,1,0,2015.0,0.0
CA,93534,14,2,2020.9285714285713,9.0
CA,93535,2,0,2018.5,1.0
CA,93536,3,0,2022.0,2.0
CA,93545,1,0,2006.0,0.0
CA,93550,3,0,2023.0,2.0
CA,93551,7,2,2022.857142857143,6.0
CA,93552,1,0,2026.0,1.0
CA,93555,1,0,2014.0,0.0
CA,93560,1,0,2026.0,1.0
CA,93561,2,0,2022.5,1.0
CA,93591,1,0,2026.0,1.0
CA,93610,2,0,2026.0,2.0
CA,93611,5,1,2025.4,5.0
CA,93612,6,1,2021.0,3.0
CA,93631,1,0,2026.0,1.0
CA,93635,1,0,2026.0,1.0
CA,93637,1,0,2026.0,1.0
CA,93640,1,0,2026.0,1.0
CA,93644,1,0,2025.0,1.0
CA,93650,1,0,2026.0,1.0
CA,93651,1,0,2026.0,1.0
CA,93701,3,0,2021.6666666666667,1.0
CA,93702,8,0,2022.5,5.0
CA,93704,1,0,2026.0,1.0
CA,93705,1,0,2024.0,1.0
CA,93706,2,1,2025.0,2.0
CA,93710,62,1,2019.1774193548388,20.0
CA,93711,20,1,2022.0,10.0
CA,93720,16,1,2018.25,5.0
CA,93721,12,0,2025.5833333333333,11.0
CA,93722,5,0,2022.2,4.0
CA,93723,1,1,2026.0,1.0
CA,93726,11,1,2018.4545454545455,5.0
CA,93727,9,0,2017.3333333333333,2.0
CA,93729,1,0,2024.0,1.0
CA,93740,1,0,2011.0,0.0
CA,93901,9,0,2017.7777777777778,3.0
CA,93905,1,0,2026.0,1.0
CA,93906,4,0,2021.75,2.0
CA,93907,1,0,2022.0,0.0
CA,93923,2,1,2026.0,2.0
CA,93940,7,1,2022.0,5.0
CA,94002,1,1,2018.0,0.0
CA,94010,5,1,2018.4,1.0
CA,94014,1,0,2017.0,0.0
CA,94015,5,0,2023.8,4.0
CA,94022,1,0,2022.0,0.0
CA,94024,1,0,2022.0,0.0
CA,94025,6,1,2022.1666666666667,4.0
CA,94040,8,2,2022.875,5.0
CA,94043,2,0,2024.0,1.0
CA,94044,3,1,2020.0,1.0
CA,94062,6,0,2025.6666666666667,6.0
CA,94063,1,0,2013.0,0.0
CA,94065,1,0,2026.0,1.0
CA,94070,5,0,2021.8,4.0
CA,94080,2,0,2017.0,0.0
CA,94085,6,1,2022.8333333333333,4.0
CA,94088,4,1,2026.0,4.0
CA,94102,7,0,2019.857142857143,2.0
CA,94103,17,2,2021.3529411764705,10.0
CA,94104,3,1,2021.6666666666667,1.0
CA,94105,3,0,2010.3333333333333,0.0
CA,94107,5,0,2024.8,5.0
CA,94108,1,1,2026.0,1.0
CA,94109,6,1,2017.3333333333333,3.0
CA,94110,8,0,2023.5,7.0
CA,94111,7,1,2025.0,6.0
CA,94112,2,0,2019.0,1.0
CA,94114,1,0,2026.0,1.0
CA,94115,4,1,2017.5,1.0
CA,94116,8,1,2023.625,5.0
CA,94117,2,0,2022.0,1.0
CA,94118,2,0,2016.0,1.0
CA,94121,6,1,2025.0,5.0
CA,94122,4,1,2021.0,3.0
CA,94123,1,0,2026.0,1.0
CA,94124,3,0,2025.3333333333333,3.0
CA,94131,1,0,2017.0,0.0
CA,94143,15,0,2018.2666666666667,3.0
CA,94158,2,0,2017.0,1.0
CA,94301,3,0,2023.3333333333333,1.0
CA,94303,5,1,2024.8,5.0
CA,94304,9,0,2019.0,2.0
CA,94305,14,0,2016.5714285714287,3.0
CA,94306,2,1,2023.5,1.0
CA,94401,3,1,2024.3333333333333,2.0
CA,94402,8,0,2025.375,8.0
CA,94403,3,0,2023.3333333333333,2.0
CA,94404,1,1,2021.0,0.0
CA,94501,8,0,2021.625,5.0
CA,94506,1,0,2009.0,0.0
CA,94509,4,1,2018.75,2.0
CA,94510,2,0,2025.0,2.0
CA,94513,7,1,2023.857142857143,5.0
CA,94518,1,0,2026.0,1.0
CA,94520,32,0,2024.6875,27.0
CA,94523,4,1,2025.0,3.0
CA,94530,3,0,2019.0,2.0
CA,94531,4,0,2021.25,3.0
CA,94533,28,1,2024.357142857143,25.0
CA,94534,8,0,2021.75,6.0
CA,94535,4,0,2019.0,2.0
CA,94538,8,1,2022.0,6.0
CA,94539,3,1,2023.3333333333333,2.0
CA,94541,9,0,2025.6666666666667,9.0
CA,94544,6,0,2022.3333333333333,4.0
CA,94545,3,0,2023.0,2.0
CA,94546,1,0,2005.0,0.0
CA,94547,5,0,2026.0,5.0
CA,94550,2,0,2026.0,2.0
CA,94551,8,1,2024.375,6.0
CA,94553,10,1,2023.1,7.0
CA,94556,1,1,2020.0,0.0
CA,94558,11,0,2024.2727272727273,10.0
CA,94559,1,0,2006.0,0.0
CA,94560,3,1,2016.3333333333333,1.0
CA,94561,2,1,2025.5,2.0
CA,94564,2,0,2013.5,0.0
CA,94565,5,1,2022.2,4.0
CA,94566,5,0,2024.4,4.0
CA,94568,3,1,2025.3333333333333,3.0
CA,94577,5,0,2025.0,5.0
CA,94578,1,0,2026.0,1.0
CA,94580,2,0,2023.0,1.0
CA,94583,9,1,2025.888888888889,9.0
CA,94585,2,0,2017.0,1.0
CA,94588,3,1,2019.0,2.0
CA,94589,1,0,2019.0,0.0
CA,94590,3,0,2018.3333333333333,1.0
CA,94596,4,0,2019.0,2.0
CA,94597,5,1,2021.6,3.0
CA,94598,5,0,2021.2,3.0
CA,94601,6,0,2024.1666666666667,4.0
CA,94602,4,1,2024.75,3.0
CA,94603,1,0,2026.0,1.0
CA,94605,8,0,2026.0,8.0
CA,94606,3,0,2020.3333333333333,1.0
CA,94607,8,1,2025.25,7.0
CA,94608,4,0,2023.25,3.0
CA,94609,13,0,2022.3076923076924,9.0
CA,94610,2,0,2025.0,2.0
CA,94611,7,1,2023.4285714285713,5.0
CA,94612,4,0,2019.25,2.0
CA,94618,4,1,2019.5,1.0
CA,94619,3,0,2025.0,3.0
CA,94621,1,1,2026.0,1.0
CA,94702,2,0,2026.0,2.0
CA,94704,3,0,2019.0,2.0
CA,94705,7,0,2019.857142857143,3.0
CA,94709,1,0,2022.0,0.0
CA,94710,3,0,2016.6666666666667,1.0
CA,94801,39,1,2024.7948717948718,33.0
CA,94803,3,0,2021.0,2.0
CA,94804,3,0,2026.0,3.0
CA,94805,1,0,2026.0,1.0
CA,94806,5,0,2020.2,2.0
CA,94901,5,1,2022.2,3.0
CA,94903,6,1,2021.6666666666667,4.0
CA,94904,2,0,2015.5,1.0
CA,94920,2,0,2008.5,0.0
CA,94928,4,1,2025.75,4.0
CA,94939,3,0,2008.3333333333333,0.0
CA,94945,3,0,2015.6666666666667,1.0
CA,94949,1,0,2026.0,1.0
CA,94952,2,0,2026.0,2.0
CA,94954,3,0,2019.0,2.0
CA,95008,3,0,2023.0,2.0
CA,95014,1,0,2026.0,1.0
CA,95020,6,1,2019.1666666666667,3.0
CA,95023,2,0,2024.0,2.0
CA,95030,1,0,2025.0,1.0
CA,95032,2,0,2009.5,0.0
CA,95035,2,0,2016.0,1.0
CA,95037,2,0,2013.5,0.0
CA,95050,2,0,2026.0,2.0
CA,95051,2,0,2021.0,1.0
CA,95054,3,0,2017.6666666666667,0.0
CA,95060,7,0,2014.857142857143,3.0
CA,95062,8,0,2026.0,8.0
CA,95065,1,0,2017.0,0.0
CA,95066,1,0,2026.0,1.0
CA,95070,1,0,2015.0,0.0
CA,95073,1,1,2025.0,1.0
CA,95076,8,1,2024.875,7.0
CA,95077,1,0,2007.0,0.0
CA,95112,10,0,2022.5,6.0
CA,95113,1,1,2026.0,1.0
CA,95116,2,0,2019.0,0.0
CA,95117,2,0,2021.0,1.0
CA,95118,2,1,2026.0,2.0
CA,95119,2,1,2023.5,2.0
CA,95121,3,0,2021.6666666666667,2.0
CA,95122,2,0,2016.0,1.0
CA,95123,2,0,2016.5,1.0
CA,95125,2,1,2026.0,2.0
CA,95126,6,1,2021.6666666666667,3.0
CA,95127,2,1,2022.0,1.0
CA,95128,6,1,2019.0,3.0
CA,95131,2,0,2020.0,1.0
CA,95132,1,0,2006.0,0.0
CA,95133,1,0,2026.0,1.0
CA,95134,4,0,2025.0,3.0
CA,95135,2,1,2016.0,1.0
CA,95136,2,1,2022.0,1.0
CA,95202,3,1,2026.0,3.0
CA,95204,4,0,2020.25,1.0
CA,95205,3,0,2026.0,3.0
CA,95206,3,0,2026.0,3.0
CA,95207,4,0,2024.75,4.0
CA,95210,2,1,2026.0,2.0
CA,95215,1,0,2026.0,1.0
CA,95219,2,1,2026.0,2.0
CA,95231,1,0,2024.0,1.0
CA,95240,2,0,2022.5,1.0
CA,95249,7,1,2017.5714285714287,1.0
CA,95267,1,0,2006.0,0.0
CA,95301,13,0,2026.0,13.0
CA,95304,1,0,2025.0,1.0
CA,95307,7,1,2022.857142857143,5.0
CA,95321,1,1,2026.0,1.0
CA,95330,1,1,2026.0,1.0
CA,95336,1,0,2020.0,0.0
CA,95337,3,0,2024.0,2.0
CA,95340,5,0,2022.0,4.0
CA,95341,3,1,2023.3333333333333,2.0
CA,95348,1,0,2024.0,1.0
CA,95350,24,1,2025.3333333333333,21.0
CA,95351,6,1,2023.8333333333333,5.0
CA,95354,7,1,2022.142857142857,5.0
CA,95355,5,1,2021.0,3.0
CA,95356,5,2,2024.4,4.0
CA,95358,2,0,2022.0,1.0
CA,95367,16,0,2025.8125,15.0
CA,95370,4,0,2023.0,3.0
CA,95376,3,0,2021.3333333333333,2.0
CA,95377,1,1,2026.0,1.0
CA,95379,1,0,2026.0,1.0
CA,95380,4,1,2023.75,3.0
CA,95382,3,0,2024.6666666666667,2.0
CA,95383,1,0,2026.0,1.0
CA,95401,1,0,2026.0,1.0
CA,95403,4,0,2014.25,1.0
CA,95404,5,0,2016.4,1.0
CA,95405,3,0,2026.0,3.0
CA,95407,3,0,2022.0,2.0
CA,95409,2,0,2025.0,2.0
CA,95410,1,0,2026.0,1.0
CA,95422,1,0,2026.0,1.0
CA,95437,2,0,2026.0,2.0
CA,95453,1,0,2005.0,0.0
CA,95472,2,1,2025.0,2.0
CA,95476,2,0,2018.5,1.0
CA,95482,3,0,2021.0,1.0
CA,95490,1,1,2026.0,1.0
CA,95501,3,1,2023.6666666666667,2.0
CA,95521,1,0,2025.0,1.0
CA,95531,1,0,2012.0,0.0
CA,95540,1,1,2008.0,0.0
CA,95542,1,0,2026.0,1.0
CA,95546,1,0,2021.0,0.0
CA,95570,1,0,2008.0,0.0
CA,95602,1,0,2026.0,1.0
CA,95603,3,0,2014.0,1.0
CA,95608,4,0,2021.0,3.0
CA,95610,4,1,2026.0,4.0
CA,95616,1,0,2011.0,0.0
CA,95621,1,1,2019.0,0.0
CA,95624,4,0,2025.75,4.0
CA,95628,4,0,2022.25,2.0
CA,95630,3,1,2012.3333333333333,0.0
CA,95632,3,0,2018.0,1.0
CA,95633,1,0,2017.0,0.0
CA,95634,1,0,2026.0,1.0
CA,95642,18,0,2025.1666666666667,18.0
CA,95648,4,0,2025.75,4.0
CA,95650,1,0,2026.0,1.0
CA,95655,2,0,2016.5,1.0
CA,95661,9,1,2021.5555555555557,7.0
CA,95662,2,1,2026.0,2.0
CA,95667,4,0,2023.75,3.0
CA,95672,1,0,2026.0,1.0
CA,95677,3,0,2019.3333333333333,2.0
CA,95678,7,1,2020.142857142857,4.0
CA,95682,1,1,2026.0,1.0
CA,95687,2,0,2026.0,2.0
CA,95688,3,1,2026.0,3.0
CA,95691,1,1,2007.0,0.0
CA,95695,5,0,2023.4,3.0
CA,95742,4,0,2024.5,3.0
CA,95746,1,0,2026.0,1.0
CA,95747,1,0,2026.0,1.0
CA,95757,4,0,2021.5,3.0
CA,95758,13,1,2023.3846153846155,11.0
CA,95762,6,2,2022.8333333333333,4.0
CA,95763,1,0,2026.0,1.0
CA,95765,4,1,2021.25,3.0
CA,95811,1,0,2021.0,0.0
CA,95812,1,0,2022.0,0.0
CA,95814,2,0,2020.5,1.0
CA,95815,3,1,2026.0,3.0
CA,95816,16,1,2017.6875,7.0
CA,95817,12,0,2021.4166666666667,7.0
CA,95819,1,1,2026.0,1.0
CA,95820,2,0,2020.0,0.0
CA,95822,1,0,2026.0,1.0
CA,95823,3,0,2018.6666666666667,2.0
CA,95825,11,1,2017.7272727272727,5.0
CA,95826,3,0,2022.0,1.0
CA,95827,2,0,2024.5,2.0
CA,95828,3,0,2018.0,2.0
CA,95829,1,1,2026.0,1.0
CA,95831,2,1,2016.0,1.0
CA,95833,1,0,2012.0,0.0
CA,95834,4,1,2017.5,2.0
CA,95835,1,0,2016.0,0.0
CA,95838,3,1,2023.6666666666667,2.0
CA,95841,3,0,2022.0,1.0
CA,95843,1,0,2024.0,1.0
CA,95864,6,0,2026.0,6.0
CA,95901,2,0,2025.0,2.0
CA,95926,6,0,2015.3333333333333,1.0
CA,95928,5,0,2023.2,4.0
CA,95935,1,0,2026.0,1.0
CA,95945,8,1,2022.0,6.0
CA,95949,1,1,2026.0,1.0
CA,95959,1,0,2026.0,1.0
CA,95961,1,0,2017.0,0.0
CA,95963,6,1,2023.8333333333333,4.0
CA,95965,2,0,2023.0,1.0
CA,95966,5,1,2023.4,4.0
CA,95973,4,0,2016.25,0.0
CA,95991,5,1,2021.2,2.0
CA,95993,2,0,2026.0,2.0
CA,96001,7,1,2018.0,3.0
CA,96002,8,0,2020.5,3.0
CA,96003,2,0,2026.0,2.0
CA,96007,1,0,2022.0,0.0
CA,96019,1,0,2026.0,1.0
CA,96028,1,0,2006.0,0.0
CA,96035,1,0,2026.0,1.0
CA,96041,1,1,2026.0,1.0
CA,96080,3,0,2019.3333333333333,2.0
CA,96097,1,0,2020.0,0.0
CA,96130,3,0,2015.6666666666667,1.0
CA,96145,1,0,2007.0,0.0
CA,96150,3,1,2014.3333333333333,0.0
CA,96161,4,0,2019.0,1.0
CO,80002,1,0,2026.0,1.0
CO,80003,6,0,2021.8333333333333,3.0
CO,80004,2,0,2026.0,2.0
CO,80007,7,0,2025.7142857142858,7.0
CO,80010,4,1,2025.25,4.0
CO,80011,3,0,2020.0,1.0
CO,80012,7,0,2022.7142857142858,6.0
CO,80013,4,0,2022.0,3.0
CO,80014,4,0,2020.5,2.0
CO,80015,4,1,2023.5,3.0
CO,80016,3,1,2026.0,3.0
CO,80017,2,1,2020.5,0.0
CO,80018,2,1,2024.5,1.0
CO,80019,2,0,2025.0,2.0
CO,80020,6,1,2024.1666666666667,4.0
CO,80021,4,0,2023.0,3.0
CO,80022,3,0,2024.6666666666667,2.0
CO,80023,2,0,2026.0,2.0
CO,80026,4,1,2018.75,2.0
CO,80027,5,2,2018.2,2.0
CO,80030,1,0,2021.0,0.0
CO,80031,9,1,2023.0,7.0
CO,80033,5,1,2021.8,4.0
CO,80045,36,0,2015.75,10.0
CO,80102,1,0,2026.0,1.0
CO,80104,2,0,2016.5,1.0
CO,80108,1,0,2021.0,0.0
CO,80109,2,0,2020.5,1.0
CO,80110,3,0,2018.3333333333333,1.0
CO,80111,11,2,2021.1818181818182,8.0
CO,80112,16,2,2022.5625,10.0
CO,80113,4,2,2017.25,1.0
CO,80120,5,1,2021.4,3.0
CO,80122,6,0,2019.0,3.0
CO,80123,7,2,2018.0,3.0
CO,80124,8,1,2021.375,3.0
CO,80125,1,0,2025.0,1.0
CO,80126,1,0,2026.0,1.0
CO,80127,2,0,2026.0,2.0
CO,80129,3,0,2015.3333333333333,1.0
CO,80132,1,0,2023.0,0.0
CO,80134,9,2,2025.0,7.0
CO,80137,1,0,2026.0,1.0
CO,80138,2,1,2021.0,1.0
CO,80202,7,0,2022.0,5.0
CO,80203,12,2,2023.75,9.0
CO,80204,7,0,2015.4285714285713,1.0
CO,80205,7,2,2023.4285714285713,5.0
CO,80206,3,0,2011.6666666666667,0.0
CO,80207,4,1,2017.25,1.0
CO,80209,3,1,2026.0,3.0
CO,80210,5,1,2025.2,4.0
CO,80211,2,0,2022.5,1.0
CO,80212,3,1,2025.3333333333333,3.0
CO,80214,2,0,2023.0,1.0
CO,80215,2,1,2023.0,1.0
CO,80216,1,0,2026.0,1.0
CO,80218,9,2,2020.2222222222222,5.0
CO,80219,1,0,2023.0,1.0
CO,80220,14,0,2018.642857142857,5.0
CO,80221,1,0,2026.0,1.0
CO,80222,14,1,2018.857142857143,4.0
CO,80224,1,0,2026.0,1.0
CO,80226,1,0,2022.0,0.0
CO,80227,3,0,2023.6666666666667,2.0
CO,80228,5,0,2022.8,3.0
CO,80229,3,1,2022.3333333333333,1.0
CO,80231,4,0,2025.5,4.0
CO,80232,1,0,2018.0,0.0
CO,80233,2,1,2026.0,2.0
CO,80234,3,1,2024.3333333333333,2.0
CO,80235,2,0,2019.5,1.0
CO,80237,3,0,2020.6666666666667,1.0
CO,80238,2,0,2022.0,1.0
CO,80239,3,1,2026.0,3.0
CO,80241,1,0,2023.0,1.0
CO,80246,3,1,2024.3333333333333,3.0
CO,80247,2,0,2017.0,1.0
CO,80249,3,0,2022.3333333333333,2.0
CO,80260,1,0,2026.0,1.0
CO,80301,8,2,2021.0,4.0
CO,80302,1,0,2024.0,1.0
CO,80303,3,0,2018.0,1.0
CO,80304,1,0,2026.0,1.0
CO,80309,1,0,2008.0,0.0
CO,80401,8,2,2020.75,5.0
CO,80403,3,0,2017.3333333333333,1.0
CO,80421,1,0,2025.0,1.0
CO,80424,1,0,2013.0,0.0
CO,80433,1,0,2021.0,0.0
CO,80435,2,0,2026.0,2.0
CO,80443,4,0,2014.0,1.0
CO,80452,1,0,2026.0,1.0
CO,80465,1,0,2026.0,1.0
CO,80498,1,0,2012.0,0.0
CO,80501,10,1,2019.3,6.0
CO,80503,3,0,2019.0,1.0
CO,80504,4,1,2026.0,4.0
CO,80521,3,0,2026.0,3.0
CO,80524,5,0,2022.0,3.0
CO,80525,6,2,2019.0,2.0
CO,80526,4,0,2024.25,3.0
CO,80528,8,0,2016.625,3.0
CO,80537,6,0,2019.1666666666667,3.0
CO,80538,7,0,2023.4285714285713,6.0
CO,80543,1,0,2006.0,0.0
CO,80550,5,0,2016.2,1.0
CO,80601,2,0,2023.5,1.0
CO,80602,1,0,2023.0,1.0
CO,80620,1,0,2008.0,0.0
CO,80631,3,0,2024.3333333333333,2.0
CO,80634,8,1,2020.375,4.0
CO,80701,1,1,2026.0,1.0
CO,80751,2,0,2011.5,0.0
CO,80817,4,0,2025.0,3.0
CO,80821,1,0,2006.0,0.0
CO,80827,1,1,2026.0,1.0
CO,80829,1,0,2020.0,0.0
CO,80831,3,1,2025.3333333333333,3.0
CO,80863,1,0,2026.0,1.0
CO,80903,5,1,2019.4,3.0
CO,80904,1,0,2026.0,1.0
CO,80906,13,0,2023.076923076923,10.0
CO,80907,6,1,2025.3333333333333,5.0
CO,80909,28,2,2022.75,23.0
CO,80910,4,0,2020.75,2.0
CO,80913,5,0,2019.8,3.0
CO,80914,1,0,2016.0,0.0
